Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
237693055,Sisters in Yellow,Mieko Kawakami,"Kawakami, Mieko","Laurel  Taylor, Hitomi Yoshio","=""0593537734""","=""9780593537732""",4.0,Knopf,Hardcover,448,2026,2023,2026/03/15,2025/11/01,,,read,"Thank you to Knopf and NetGalley for providing an e-ARC in exchange for my honest review. All thoughts and opinions are my own.<br/><br/>The marketing for Sisters in Yellow uses phrases like “pacy,” “thrilling,” and even “Japanese Breaking Bad.” Luckily, I didn't pay attention to that and go in with any false expectations, because this book ended up reading more like a slow-burn character study than a thriller.<br/><br/>A big plus was that I found Kawakami's exploration of  loneliness and survival to be focused. The novel successfully shows how a fixation on financial security can become a kind of emotional protection that also pushes others away. I think the book is also an effective commentary on class, poverty, and the limited choices available to women living on the margins of Japanese society.<br/><br/>More positives: Kawakami builds the world through small, lived-in details, and the voice fits the material well. While Hana isn’t easy to sympathize with, her behavior feels believable. The supporting cast also keeps things interesting by adding tension and uncertainty throughout. Overall, the emotional impact of the novel leans more toward sadness and unease than big drama, and that resonated with me.<br/><br/>The main issue for me was the pacing, mostly due to Hana’s anxieties becoming repetitive and the long monologues and stretches of exposition (especially about the mechanics of card fraud).<br/><br/>In the second half, some narrative threads meander instead of building momentum, and the ending feels abrupt compared to the slow buildup. The present-day framing device ends up feeling underdeveloped.<br/><br/>Could the novel have been shorter? Probably. Was the length unbearable? No. I think the patience will pay off for most readers who make it to the end, even though the book could have been more tightly edited.<br/><br/>Overall, I enjoyed Sisters in Yellow enough that I’d recommend it to readers who enjoy stories about loneliness, survival, and belonging.<br/><br/>My rating: 3.75/5 Stars.",,,1,0
426504,Ficciones,Jorge Luis Borges,"Borges, Jorge Luis","Anthony Kerrigan, Anthony Bonner","=""0802130305""","=""9780802130303""",0,Grove Press,Paperback,174,1994,1944,,2022/08/14,to-read,to-read (#3143),to-read,,,,1,0
17961,Collected Fictions,Jorge Luis Borges,"Borges, Jorge Luis",Andrew Hurley,"=""""","=""""",3.0,Penguin Classics,Paperback,565,1999,1998,2026/03/15,2026/01/23,,,read,3.25,,,1,0
4348374,Collected Stories and Other Writings,John Cheever,"Cheever, John",Blake Bailey,"=""1598530348""","=""9781598530346""",0,Library of America,Hardcover,1040,2009,,,2026/03/15,to-read,to-read (#3142),to-read,,,,0,0
11686,The Stories of John Cheever (Vintage International),John Cheever,"Cheever, John",,"=""0375724427""","=""9780375724428""",0,Vintage International,Paperback,693,2000,1978,,2026/03/15,to-read,to-read (#3141),to-read,,,,0,0
25430695,Last Night in Montreal,Emily St. John Mandel,"Mandel, Emily St. John",,"=""1101911956""","=""9781101911952""",0,Vintage,Paperback,240,2015,2009,,2026/03/15,to-read,to-read (#3140),to-read,,,,0,0
51792100,A Burning,Megha Majumdar,"Majumdar, Megha",,"=""0525658696""","=""9780525658696""",0,Knopf,Hardcover,304,2020,2020,,2026/03/14,to-read,to-read (#3139),to-read,,,,0,0
249536025,Remembrance,Edward        Lee,"Lee, Edward",,"=""""","=""""",0,,Kindle Edition,259,2026,,,2026/03/13,to-read,to-read (#3138),to-read,,,,0,0
243634393,Sunrise,Téa Obreht,"Obreht, Téa",,"=""1984855530""","=""9781984855534""",0,Random House,Hardcover,336,2026,2026,,2026/03/12,to-read,to-read (#3137),to-read,,,,0,0
241381475,Look What You Made Me Do,John Lanchester,"Lanchester, John",,"=""1324131349""","=""9781324131342""",0,W. W. Norton & Company,Hardcover,304,2026,2026,,2026/03/10,to-read,to-read (#3136),to-read,,,,0,0
125036,Q's Legacy: A Delightful Account of a Lifelong Love Affair with Books,Helene Hanff,"Hanff, Helene",,"=""0140089365""","=""9780140089363""",0,Penguin Books,Paperback,177,1986,1985,,2026/03/09,to-read,to-read (#3135),to-read,,,,0,0
125035,The Duchess of Bloomsbury Street,Helene Hanff,"Hanff, Helene",,"=""155921144X""","=""9781559211444""",0,Moyer Bell and its subsidiaries,Paperback,160,1995,1973,,2026/03/09,to-read,to-read (#3134),to-read,,,,0,0
9785368,The Land at the End of the World,António Lobo Antunes,"Antunes, António Lobo",Margaret Jull Costa,"=""0393077764""","=""9780393077766""",0,W. W. Norton & Company,Hardcover,222,2011,1979,,2026/03/09,to-read,to-read (#3133),to-read,,,,0,0
8638226,Visitation,Jenny Erpenbeck,"Erpenbeck, Jenny",Susan Bernofsky,"=""081121835X""","=""9780811218351""",0,New Directions,Paperback,160,2010,2008,,2026/03/09,to-read,to-read (#3132),to-read,,,,0,0
9438,The Basic Works of Aristotle,Aristotle,"Aristotle, Aristotle","Richard Peter McKeon, C.D.C. Reeve","=""0375757996""","=""9780375757990""",0,Modern Library/Random House (NY),Paperback,1487,2009,-322,,2026/03/09,to-read,to-read (#3131),to-read,,,,0,0
9799,The Fortress of Solitude,Jonathan Lethem,"Lethem, Jonathan",,"=""0571219357""","=""9780571219353""",0,Faber and Faber,Paperback,528,2005,2003,,2026/03/08,to-read,to-read (#3130),to-read,,,,0,0
328854,Motherless Brooklyn,Jonathan Lethem,"Lethem, Jonathan",,"=""0345803396""","=""9780345803399""",0,Vintage,Paperback,311,2000,1999,,2026/03/08,to-read,to-read (#3130),to-read,,,,0,0
41022133,Colorless Tsukuru Tazaki and His Years of Pilgrimage,Haruki Murakami,"Murakami, Haruki",,"=""0385352115""","=""9780385352116""",4.0,Vintage Books,Paperback,308,2014,2013,2026/03/08,2026/03/08,,,read,3.5,,,1,0
306033,The Last of the Savages,Jay McInerney,"McInerney, Jay",,"=""0140233067""","=""9780140233063""",0,Penguin,Paperback,288,1997,1996,,2026/03/07,to-read,to-read (#3129),to-read,,,,0,0
415854,Brightness Falls,Jay McInerney,"McInerney, Jay",,"=""0679745327""","=""9780679745327""",0,Knopf Doubleday Publishing Group,Paperback,433,1993,1992,,2026/03/07,to-read,to-read (#3128),to-read,,,,0,0
86147,"Bright Lights, Big City",Jay McInerney,"McInerney, Jay",,"=""""","=""""",0,Vintage,Paperback,208,1984,1984,,2026/03/07,to-read,to-read (#3127),to-read,,,,0,0
17934642,Can't and Won't,Lydia Davis,"Davis, Lydia",,"=""0374118582""","=""9780374118587""",0,"Farrar, Straus and Giroux",Hardcover,289,2014,2014,,2026/03/05,to-read,to-read (#3126),to-read,,,,0,0
242978423,The Simp: A Novel Without a Hero,Roshan Sethi,"Sethi, Roshan",,"=""1668211025""","=""9781668211021""",0,Simon & Schuster,Hardcover,304,2026,2026,,2026/03/04,to-read,to-read (#3125),to-read,,,,0,0
53492649,In Memory of Memory,Maria Stepanova,"Stepanova, Maria",Sasha Dugdale,"=""0811228835""","=""9780811228831""",0,New Directions,Paperback,432,2021,2017,,2026/03/04,to-read,to-read (#3124),to-read,,,,0,0
222376985,The Works of Vermin,Hiron Ennes,"Ennes, Hiron",,"=""125081121X""","=""9781250811219""",0,Tor Books,Hardcover,425,2025,2025,,2026/03/03,to-read,to-read (#3123),to-read,,,,0,0
92576,Woodcutters,Thomas Bernhard,"Bernhard, Thomas",David McLintock,"=""0226043967""","=""9780226043968""",5.0,University of Chicago Press,Paperback,188,1989,1984,2026/03/03,2025/01/20,,,read,4.5,,,1,0
219850146,My Struggle: Book 1,Karl Ove Knausgård,"Knausgård, Karl Ove","Karl Ove Knausgaard, Don Bartlett","=""""","=""""",0,"Farrar, Straus and Giroux",Kindle Edition,449,2013,2009,,2026/03/02,to-read,to-read (#3122),to-read,,,,0,0
30741918,The Museum of Modern Love,Heather     Rose,"Rose, Heather",,"=""1760291862""","=""9781760291860""",0,Allen & Unwin,Paperback,296,2016,2018,,2026/03/01,to-read,to-read (#3121),to-read,,,,0,0
11298,"A Wild Sheep Chase (The Rat, #3)",Haruki Murakami,"Murakami, Haruki",Alfred Birnbaum,"=""037571894X""","=""9780375718946""",2.0,Vintage,Paperback,353,2002,1982,2026/03/01,2026/02/21,,,read,2.25,,,1,0
243541679,I Leave It Up to You: A Novel,Jinwoo Chong,"Chong, Jinwoo",,"=""0593870786""","=""9780593870785""",0,Ballantine Books,Paperback,336,2026,2025,,2026/03/01,to-read,to-read (#3120),to-read,,,,0,0
235992414,The News from Dublin: Stories,Colm Tóibín,"Tóibín, Colm",,"=""1476785147""","=""9781476785141""",0,Scribner,Hardcover,304,2026,2026,,2026/03/01,to-read,to-read (#3119),to-read,,,,0,0
98413,"Nana, Vol. 1",Ai Yazawa,"Yazawa, Ai",,"=""1421501082""","=""9781421501086""",0,Viz,Paperback,192,2005,2000,,2026/02/28,to-read,to-read (#3118),to-read,,,,0,0
230422844,Light and Thread,Han Kang,"Kang, Han",,"=""""","=""9798217155033""",0,Hogarth,Hardcover,176,2026,2025,,2026/02/28,to-read,to-read (#3117),to-read,,,,0,0
197120,The Wild Duck,Henrik Ibsen,"Ibsen, Henrik",David Eldridge,"=""0413775755""","=""9780413775757""",0,Methuen Drama,Paperback,128,2007,1884,,2026/02/28,to-read,to-read (#3116),to-read,,,,0,0
228077720,Madwoman,Chelsea Bieker,"Bieker, Chelsea",,"=""0316573302""","=""9780316573306""",3.0,"Little, Brown Paperbacks",Paperback,336,2025,2024,2026/02/28,2025/07/07,,,read,,,,1,0
53061,Death in Venice,Thomas Mann,"Mann, Thomas","Michael Henry Heim, Michael Cunningham","=""0060576170""","=""9780060576172""",3.0,Ecco,Paperback,142,2005,1911,2026/02/01,2026/01/10,,,read,"Have you ever finished a book feeling certain it was important without being entirely sure you enjoyed it? That was Death in Venice for me.<br/><br/>Thomas Mann's 1912 classic follows Gustav, an aging German writer who travels to Venice and becomes consumed by an obsession with a beautiful Polish boy he never speaks to. That's the whole plot. What Mann does with it is layer symbolism, Greek philosophy, and psychological dread, all while an epidemic quietly closes in around the edges.<br/><br/>The prose is meticulous, ornate, and rewards close reading, but it can also feel suffocating. Everything means something. Every stranger the protagonist encounters is a mythological signpost. It's brilliantly crafted, but its density keeps you at arm's length.<br/><br/>I respect this more than I was moved by it. For me, it's a masterwork of atmosphere and ideas that left me admiring Mann's control while wishing he'd let me feel a little more and think a little less.<br/><br/>3.25/5 Stars.",,,1,0
234100962,One Aladdin Two Lamps,Jeanette Winterson,"Winterson, Jeanette",,"=""080216711X""","=""9780802167118""",4.0,Grove Press,Hardcover,272,2026,2025,2026/02/01,2025/09/01,,,read,"Jeanette Winterson doesn't write books so much as she builds kaleidoscopes and dares you to look through them.<br/><br/>One Aladdin Two Lamps takes One Thousand and One Nights as its launchpad and then spirals outward into memoir, literary criticism, philosophy, and political commentary, all held together by Winterson's fierce argument that storytelling is how we survive. She retells Shahrazad's tales, threads in her own upbringing as a queer girl in a fundamentalist household, name-drops everyone from Shakespeare to Taylor Swift, and somehow makes it all feel like a single conversation rather than a syllabus.<br/><br/>When it works, it's thrilling. Winterson's prose has a clarity and directness that cuts through the sheer density of what she's attempting. But the book occasionally buckles under its own ambition. Some passages tip from passionate into preachy, and the late-stage detour into AI optimism feels oddly disconnected from the rest.<br/><br/>3.5/5 Stars. A dazzling, uneven love letter to the power of stories.",,,1,0
214151534,Paradise Logic,Sophie  Kemp,"Kemp, Sophie",,"=""1668057034""","=""9781668057032""",3.0,Simon & Schuster,Hardcover,256,2025,2025,2026/02/28,2025/08/26,,,read,"Paradise Logic is 8% talking snakes, 13% excerpts from a fictional magazine called Girlfriend Weekly, 19% hallucinatory clinical trials, 15% sex scenes that will make you put the book down and stare at the ceiling, and 100% prose that reads like it was written by someone channeling Miranda July after three energy drinks and a Tumblr binge.<br/><br/>My reading experience felt like being trapped inside someone's unhinged group chat while they're having an existential crisis, and somehow being unable to stop scrolling.<br/><br/>The story follows Reality Kahn, a 23-year-old Oberlin grad living in Gowanus, Brooklyn, who goes on a surreal, fragmented, and frequently obscene odyssey to fulfill her life's purpose: finding a boyfriend and becoming the greatest girlfriend of all time.<br/><br/>Kemp's voice is the whole show here. Reality narrates her world with a mix of alien detachment and devastating sincerity, describing everything from sex to Coca-Cola with the same wide-eyed, off-kilter cadence. It's equally hilarious and cringey.<br/><br/>But make no mistake, Paradise Logic is a lot. A LOT. It knows it's a lot. Kemp knows exactly what she's doing tonally, switching between absurdist comedy and genuine heartbreak without warning, and the whiplash is part of the point. Underneath all the chaos, she sustains a sharp, sad argument about what it means to desire men in a world that punishes you for it.<br/><br/>The electricity of that voice will keep most readers going, at least those who aren't immediately put off. Still, I found that the narrative underneath it struggles to hold its own weight. The surreal detours pile up, the bit starts to wear thin in the back half, and by the end I wasn't sure the novel had earned its emotional crescendo so much as arrived at one. Whether the book works for you will depend entirely on how long you can ride a vibe before you start wanting a story. For me, it was about three-quarters of the way.<br/><br/>That said, I'm genuinely glad this book exists. It's doing something fearless, and any comparisons to Miranda July or Mona Awad feel right without fully capturing what Paradise Logic offers. I left wanting more from the bones of this one even as I admired it. Read it if you're in the mood to feel unsettled and entertained in equal measure. Skip it if you need narrative to be the thing pulling you forward.<br/><br/>3/5 Stars.",,,1,0
135479,Cat’s Cradle,Kurt Vonnegut Jr.,"Jr., Kurt Vonnegut",,"=""""","=""""",4.0,Penguin,Paperback,306,1999,1963,2026/02/01,2021/09/02,,,read,"Only Vonnegut could write a book about the end of the world that reads like a comedian's set at a funeral, and somehow leave you feeling more alive by the last page.<br/><br/>Cat's Cradle follows a writer named John who is researching Dr. Hoenikker, one of the fictional fathers of the atomic bomb.  This project quickly spirals into something far stranger, pulling John through Hoenikker's three dysfunctional children, a religion that admits everything it teaches is a lie, and a discovery that makes the atomic bomb look like a warm-up act.<br/><br/>The pacing in Cat's cradle is relentless, but don't think that short sentences and absurdly brief chapters (127 of them in under 300 pages) equals lack of depth. The humor here is doing serious work: a deadpan narrator reports catastrophe with the same energy he'd use to order breakfast, and underneath every joke is a quiet horror about what happens when brilliant people build terrible things and shrug at the consequences.<br/><br/>Readers will notice that Vonnegut can't be bothered to slow down for scenery when there's a point to be made, and this might make it feel like impatience is the book's main limitation. Characters appear, reveal something essential about human nature in a paragraph, and get swept along. They function as satirical sketches more than fully realized people. If you need to feel deeply connected to the characters in a story, this one may leave you cold. You may find the many threads in the novel lack cohesion. But the book is widely loved for its inventiveness, its biting commentary on science and religion, and the way it manages to be one of the bleakest and most oddly tender things Vonnegut ever wrote.<br/><br/>I settled on 3.75/5 stars because Vonnegut's ideas in Cat's Cradle are brilliant, the voice is iconic, and I'll be turning over lines like ""beware of the man who works hard to learn something, learns it, and finds himself no wiser than before"" for a long time. I just wanted a little more room to care about these people before the book's ending. Cat's Cradle will likely hit the spot if you pick this up when you want something sharp, strange, and wickedly smart that you can devour in an afternoon or two.",,,1,0
243811022,The Antidote,Karen Russell,"Russell, Karen",,"=""0593688368""","=""9780593688366""",0,Vintage,Paperback,432,2026,2025,,2026/02/28,to-read,to-read (#3115),to-read,,,,0,0
223001257,The Correspondent,Virginia      Evans,"Evans, Virginia",,"=""0593798430""","=""9780593798430""",5.0,Crown Publishing,Hardcover,285,2025,2025,2026/02/01,2025/10/03,,,read,"""You get the one life. It's awfully unfair, isn't it?""<br/><br/>If you've ever felt the weight that life is too short and too long all at once, Virginia Evans has written a book that will sit with you for a very long time.<br/><br/>The Correspondent is the story of Sybil, a retired 73-year-old who has built her life around letters. Every morning she writes. She sends letters to her brother, her best friend, to authors (Joan Didion, Larry McMurtry, Ann Patchett!) to tell them what she thinks of their latest books, and to one person to whom she writes often but never sends the letter. Through her correspondences, we piece together a life shaped by love, grief, and regret. When letters from someone in Sybil's past force her to confront the loss of her young son Gilbert, she begins to realize that the unsent letter she's been composing for years may finally need to be read.<br/><br/>The novel is told entirely in letters and the occasional email. There is no narrator, no traditional scenes, no dialogue, and yet Evans manages to avoid gimmick territory entirely. That's largely because of Sybil herself, who is sharp-tongued, opinionated, sometimes maddeningly stubborn, and underneath it all, deeply wounded. By the end you don't feel like you've read a novel. You feel like you've gone through someone's private mail and come out knowing them better than most people in their life do.<br/><br/>You spend the whole book playing detective, assembling Sybil's story from scattered puzzle pieces, and that gradual reveal is one of the book's greatest pleasures. Her character development is equally rewarding. She begins as someone who seems fully formed and prickly, but letter by letter, Evans peels back those layers to reveal the grief and loneliness she's been papering over with eloquence and propriety.<br/><br/>Fair warning: the epistolary format can feel disjointed if you prefer linear, plot-driven storytelling. But this book rewards patience. In the landscape of modern fiction, it occupies a lovely, slightly old-fashioned space, and it's all the better for it.<br/><br/>I gave this 5/5 stars because it is highly entertaining and enjoyable character-driven fiction that convinced me that even a quiet story about an ordinary woman can be every bit as profound as an epic. If you're in the mood to slow down or you need to be reminded that it's never too late to say the thing you've been meaning to say, you should read it!",,,1,0
